Date,PWM,Temp_1,Eggs_1,Larvae_1,Pupae_1,Adults_1,Temp_2,Eggs_2,Larvae_2,Pupae_2,Adults_2,Temp_3,Eggs_3,Larvae_3,Pupae_3,Adults_3,Temp_4,Eggs_4,Larvae_4,Pupae_4,Adults_4,Temp_5,Eggs_5,Larvae_5,Pupae_5,Adults_5
2003/9/12,0:00:00,12,23.3483333333333,1360.51096335921,2900.17864013317,1183.79849910624,519.708509435381,26.905,2659.76881689376,2687.02335500401,857.290907257177,620.188107934383,26.905,2802.67956445683,2844.53693252864,639.253633176018,561.275363220307,26.905,1068.30508737372,2796.29209917125,856.958698152563,454.603763771213,26.905,2706.30963654637,2810.95096811162,501.654077738264,540.044444367981
2003/9/13,0:00:00,12,23.0691666666667,1270.47957889145,2868.24926653172,1182.11590116614,517.124358647934,25.725,2403.24494458462,2736.14765074011,844.729254913179,613.584272373016,25.725,2567.8945539197,2925.10744632207,622.985818176919,556.10665327695,25.725,1023.81973086193,2788.7069625353,846.43908215856,447.479081540146,25.725,2656.34108763207,2884.98928702774,493.104554800965,534.607753291786
2003/9/14,0:00:00,12,23.16875,1200.34503082387,2830.48971965431,1178.39405767052,515.353905304248,26.1341666666667,2171.55851167933,2795.23421258057,819.946846445294,609.848667589738,26.1341666666667,2316.50641465974,3002.49891634726,604.919831669294,550.240238451672,26.1341666666667,988.332647165463,2779.3076484484,834.687164005321,441.326380276079,26.1341666666667,2629.94663533751,2948.34131849707,488.352135025755,528.410583720146
2003/9/15,0:00:00,12,24.0241666666667,1127.84442136918,2782.47491090553,1174.97265782351,517.306455861663,27.2166666666667,2047.31661941867,2862.28624083627,781.63319696965,610.771049078216,27.2166666666667,2195.03981438747,3081.13207780928,583.84142921846,547.603145100189,27.2166666666667,960.124818856311,2765.43941766641,822.470585849778,436.427357923994,27.2166666666667,2755.84658310806,3019.96181964524,484.943691738378,525.087048193506
2003/9/16,0:00:00,12,25.8029166666667,1085.22776873913,2726.72997819202,1169.99077750363,527.209588649806,29.1995833333333,2151.65725797749,2941.16369431264,727.009682783057,618.086454184183,29.1995833333333,2276.42323101404,3175.66774059544,556.894968372978,550.125398994876,29.1995833333333,914.93315518274,2740.71231093812,811.728991118697,436.288280601944,29.1995833333333,2761.45709304292,3124.15993374393,482.155087894716,524.24729320042
2003/9/17,0:00:00,12,27.9933333333333,1198.63803396617,2677.23736424238,1149.70983845944,547.340982489162,31.5516666666667,2390.07310235339,2997.58310678479,657.148388574456,630.630893147729,31.5516666666667,2396.2255773942,3254.96729388984,528.765917970385,554.301281535238,31.5516666666667,923.213377306408,2708.93056676393,800.843581503468,443.1840766088,31.5516666666667,2678.79949505365,3232.42170936414,479.027698990029,524.758925936816
2003/9/18,0:00:00,12,24.17,1099.44372655065,2643.72275571011,1127.38139068234,549.052349571891,24.4770833333333,2267.38231502826,3013.64590915083,624.743681652336,619.497313219245,24.4770833333333,2237.45723008732,3284.91787834245,520.225112558231,542.673071433074,24.4770833333333,843.361823551732,2691.65852853539,789.903825120079,442.260580989034,24.4770833333333,2477.1387745223,3285.86904780222,486.305071433695,513.628290613369
2003/9/19,0:00:00,12,19.42625,1109.00712119692,2637.55424882191,1102.71493542958,534.99796511199,22.0191666666667,2219.37573384516,3027.04712136829,601.012976276029,602.301308969396,22.0191666666667,2121.1989240433,3301.81774203963,514.34211474933,529.7608446978,22.0191666666667,828.180894402607,2689.04193831969,775.372319550353,432.60396153144,22.0191666666667,2305.75130988216,3331.96099093654,494.975633186175,503.208348958297
2003/9/20,0:00:00,12,20.4279166666667,1128.6041645012,2627.16515868036,1076.67177356447,524.335965567295,22.80375,2152.52121352548,3043.02292672489,578.048725066546,587.443918057974,22.80375,2004.13458542145,3322.00094646652,510.209489197735,518.461969174302,22.80375,833.043258318795,2687.58959528267,760.432419503963,422.2181391501,22.80375,2118.16490298958,3394.30055634772,504.922993948446,494.540894191224
2003/9/21,0:00:00,12,23.5841666666667,1122.40508308935,2588.72515061538,1048.83996902835,525.008980832438,25.6120833333333,2059.58097386985,3070.1151787992,553.368136215176,579.858731276049,25.6120833333333,1933.31393465993,3364.39276533321,508.224418634214,511.476472395049,25.6120833333333,818.248467089029,2667.54136963065,749.696719432806,419.103920792287,25.6120833333333,2073.95000101904,3468.48840919204,516.988012490963,489.749599387685
2003/9/22,0:00:00,12,23.13375,1127.79472080864,2552.59894188394,1019.28062433308,523.689040670667,24.9020833333333,1846.38371957378,3121.38558187966,534.049103004824,569.413217029134,24.9020833333333,1755.99080344362,3434.54318825687,509.562823362375,504.083517723354,24.9020833333333,795.874455737549,2636.69708600493,742.401725986367,417.961168184772,24.9020833333333,2035.93175212156,3534.12835761808,533.456025510119,484.677106731535
2003/9/23,0:00:00,12,24.8316666666667,1134.18035693628,2508.69397850161,986.381042238339,528.972765099198,27.01125,1712.08006542053,3201.23074966101,516.561623809198,563.234425565028,27.01125,1726.40053814102,3517.80505520348,513.787482173584,499.693134445792,27.01125,793.230304619182,2608.03681411075,735.812112608688,414.5378235595,27.01125,2187.81718329335,3580.04060782054,553.395091577958,482.408743498447
2003/9/24,0:00:00,12,25.2716666666667,1102.11943018573,2479.39293903309,951.140723972317,535.210668898849,27.69375,1646.22459402043,3284.87313775475,504.724573896983,556.893173248081,27.69375,1798.88539259553,3546.12912693773,523.841705010571,493.67959525126,27.69375,776.860336980744,2572.25077495304,733.745880347662,413.361278100011,27.69375,2361.29088348424,3574.4414495707,577.213504292175,478.116814897639
2003/9/25,0:00:00,12,22.6183333333333,1016.86756362939,2480.43605481072,919.946026757657,530.278360860059,25.8566666666667,1555.30251955307,3313.92817059631,501.373466392207,545.318985978838,25.8566666666667,1857.83107973926,3529.03144192874,537.150101211211,485.044091137221,25.8566666666667,750.782722566333,2534.12765789269,736.435227103903,413.356867512465,25.8566666666667,2500.90139556352,3565.4687985003,601.722228843552,474.978413830006
2003/9/26,0:00:00,12,25.49125,942.003925871869,2470.55170023548,883.8433247604,536.320670929626,27.8358333333333,1793.3640386952,3308.53902557325,501.661742623265,537.418812349797,27.8358333333333,2096.6269393788,3513.07333660058,553.439027170857,481.041897285329,27.8358333333333,733.888647013877,2492.47969155848,743.740180192649,415.153262660857,27.8358333333333,2618.66290076278,3586.76000258212,628.248176762744,476.110405081447
2003/9/27,0:00:00,12,23.6995833333333,870.954148878825,2456.24731629679,851.865197098296,534.230527808851,25.7266666666667,1811.34741072249,3298.99025593971,506.576672666924,525.280698042762,25.7266666666667,2041.39565051509,3513.48788610966,571.691096923323,473.459171610157,25.7266666666667,710.165573995209,2450.85864525704,751.659907843777,415.793051463539,25.7266666666667,2454.32724922692,3609.63229533354,659.08853821628,471.947441004627
2003/9/28,0:00:00,12,20.3616666666667,879.293556647499,2452.70435961515,825.384893690994,521.54271973447,22.4470833333333,1772.09033543275,3304.26698383441,507.033004161186,508.1922606714,22.4470833333333,1876.47611930148,3530.33029649666,584.748989522128,461.890043677276,22.4470833333333,683.362000752161,2411.89812407687,757.17520564245,413.952299773511,22.4470833333333,2187.51585437085,3641.9886618482,680.271865988662,462.160734099218
2003/9/29,0:00:00,12,19.2795833333333,911.262018889218,2452.35981955205,801.901653843096,506.802301145685,22.2570833333333,1707.45525107942,3320.18634312908,507.211288601198,491.765452226943,22.2570833333333,1670.69573959795,3555.98226521438,604.708034327336,453.278626475085,22.2570833333333,670.021991924611,2379.22794233557,759.247122271723,409.441099182417,22.2570833333333,1956.13133203926,3675.35290864685,711.702283816199,458.247803870769
2003/9/30,0:00:00,12,21.1104166666667,935.110715021933,2444.35278892762,777.576293951844,496.734897835925,22.6420833333333,1598.69315443655,3345.3855857753,509.408619125585,476.848595245338,22.6420833333333,1455.39088441282,3578.69220264456,626.922240077862,444.462037888979,22.6420833333333,696.026046072487,2371.15590202325,751.48664574824,397.296025000963,22.6420833333333,1704.79732719945,3698.61237412436,736.894394994296,451.07552358561
2003/10/1,0:00:00,12,23.2479166666667,930.520270858579,2423.36301958719,754.548780001192,492.54876890779,25.5120833333333,1460.30727550134,3372.42377630904,522.461430565181,467.842174050768,25.5120833333333,1359.08093609556,3580.60844255045,661.610658531718,440.765364049719,25.5120833333333,722.049323312201,2361.95589502085,743.926704568369,387.056074582971,25.5120833333333,1562.20589821175,3709.65386254046,772.1258928339,450.021250142983
2003/10/2,0:00:00,12,21.0779166666667,946.637561806037,2415.44308165815,734.330574095088,481.806460960935,24.0658333333333,1302.00210328645,3390.55678529981,535.818871963301,456.759456776885,24.0658333333333,1245.3968161579,3577.76918626562,697.901874751152,437.164439873826,24.0658333333333,731.413211611516,2336.26748496797,743.085612988397,382.237908325732,24.0658333333333,1498.08227669703,3715.33499384277,816.413353755722,453.130016451486
2003/10/3,0:00:00,12,23.43,928.575377495445,2397.44723537866,716.884975947282,477.219082519343,25.75875,1184.64771694612,3403.58733772077,558.6342121818,449.552742334356,25.75875,1285.73612965844,3565.59853123712,736.558825021628,438.080197872674,25.75875,731.870981998335,2295.06156489932,748.206260736718,382.396431288757,25.75875,1616.86516922649,3675.99294203353,869.134578224598,460.442668032316
2003/10/4,0:00:00,12,23.6491666666667,900.948237998348,2377.75622971446,702.106855558037,472.769367235,25.86,1083.2866856062,3406.56957316783,585.885912524014,443.027715881645,25.86,1397.92309028637,3514.58871830191,775.220860906226,439.160906401937,25.86,727.541136316621,2254.22407993846,752.024877407072,383.406840207722,25.86,1919.72028261004,3580.30847975686,922.072127082022,471.945083776658
2003/10/5,0:00:00,12,22.9416666666667,883.4958754509,2363.12256860996,688.440504348612,466.145762905163,24.7125,994.114517057324,3394.10795710005,608.950134697576,434.70797224222,24.7125,1404.63144310019,3450.98861631651,811.504781620452,436.209058344476,24.7125,731.546094780811,2212.51774993578,753.182672277351,386.197356805997,24.7125,2025.67955712016,3488.36795234015,965.758864654732,477.298652721281
2003/10/6,0:00:00,12,25.2066666666667,871.553840521536,2337.79572619768,677.980515939754,465.953662437666,26.0020833333333,1010.60335154695,3362.21483120162,635.427516988869,429.515485743693,26.0020833333333,1494.53202441395,3370.28538138059,860.079571038561,438.136675412885,26.0020833333333,756.832535135485,2167.74973993302,751.104352363535,391.410698113587,26.0020833333333,2269.24004013255,3407.20508504469,998.036464912949,491.24815148807
2003/10/7,0:00:00,12,23.6195833333333,823.706677748682,2320.46715208411,669.031991606333,460.682134819637,26.0695833333333,1044.16413417211,3324.09765111281,662.105897998092,424.867032501184,26.0695833333333,1560.93474238013,3287.05526244818,917.469756280148,442.633420350015,26.0695833333333,738.415514759018,2130.44231490498,746.029357365851,394.455728998079,26.0695833333333,2376.03111292374,3366.4984175018,1018.05959017258,506.110593624563
2003/10/8,0:00:00,12,23.6766666666667,781.525142862656,2301.21845485559,662.989756185633,455.318608298495,25.9020833333333,1065.9567110613,3282.06131923444,691.191608239188,420.42971982713,25.9020833333333,1596.08427621378,3208.03998718391,978.409102227745,449.844329875393,25.9020833333333,705.762624457775,2102.29641501236,738.968016295731,393.614967499839,25.9020833333333,2392.26638527647,3354.54330694601,1026.90362938021,522.3425188384
2003/10/9,0:00:00,12,24.3875,751.601802004921,2272.69827078045,663.093862065407,451.322732433969,26.0391666666667,1084.2515617653,3233.43693369764,727.185318416987,417.357292592032,26.0391666666667,1554.72877636185,3142.32996189194,1036.74857638074,457.648411176061,26.0391666666667,707.555947719352,2059.78453258528,736.340863034324,397.075008887406,26.0391666666667,2410.17821029683,3351.41728666012,1021.83559373752,542.409971169143
2003/10/10,0:00:00,12,24.4179166666667,731.718363158886,2237.09643710326,670.101677272794,446.588118303172,26.7658333333333,1144.63011683502,3169.54687923063,774.800236318939,417.713138791859,26.7658333333333,1583.24056945264,3062.28795535851,1092.02387105458,467.379036940741,26.7658333333333,754.558448984266,2004.74525509637,741.096923974964,401.866882031993,26.7658333333333,2527.95278482344,3321.4037636951,1006.96707353552,563.755561248995
2003/10/11,0:00:00,12,22.9883333333333,726.123244693566,2207.78976840096,677.324558791344,438.019775524801,25.1766666666667,1111.47570055946,3103.37994563275,820.730906265981,415.746082491242,25.1766666666667,1549.67475764143,2980.10508352423,1137.33959256363,472.822113032371,25.1766666666667,786.011485481512,1946.16789615558,754.259740035333,404.938820043361,25.1766666666667,2429.54412037741,3305.58286818336,1001.53371195654,574.828962986172
2003/10/12,0:00:00,12,21.8320833333333,734.797787188392,2186.67796709331,681.86697485692,427.270475530011,24.15625,1054.13087388332,3044.7623979307,860.569015353502,412.407545041543,24.15625,1477.13001773933,2910.68150695658,1173.0931614241,477.47702665454,24.15625,885.924360711196,1875.75792848901,777.152728678073,410.99660793042,24.15625,2336.95837901595,3290.50762232867,1002.36810347381,585.097406456351
2003/10/13,0:00:00,12,22.9470833333333,732.230280895017,2156.93296475868,693.174485422697,419.094056606699,23.79125,989.221551826218,2990.8572212875,897.479510531175,409.01685735581,23.79125,1358.35042667125,2858.5315009418,1196.41736889003,480.434980844446,23.79125,861.495003180936,1818.46604277093,797.739485695281,410.148987238138,23.79125,2101.58334007456,3281.17001027233,1007.96017955947,583.565981739598
2003/10/14,0:00:00,12,23.74875,713.297640883373,2117.77830917807,711.132103372172,413.060045443818,23.2691666666667,929.94231133481,2942.8108654137,929.557199408359,404.920510841619,23.2691666666667,1227.0698378563,2823.13599014413,1206.24666089544,480.877167440161,23.2691666666667,857.734968758093,1754.44684058962,820.668333516663,410.340899255765,23.2691666666667,1877.46135909764,3273.4315958533,1016.2572384306,582.214167065102
2003/10/15,0:00:00,12,20.6208333333333,730.740781289504,2101.55208334453,714.106040524508,401.532904632162,22.6183333333333,886.032994927921,2902.64743312832,954.956261008909,399.718889801092,22.6183333333333,1097.09720364529,2788.75763302787,1209.8999596966,483.551796282426,22.6183333333333,851.063691577385,1691.25352358526,842.907859575737,410.170313060812,22.6183333333333,1641.37673082032,3271.07285994575,1024.21930675381,578.967233657061
2003/10/16,0:00:00,12,19.2820833333333,762.907565303958,2094.43934196504,711.182243143433,388.756117680906,19.99625,874.052760083704,2889.01589608303,960.760920881084,389.544197234361,19.99625,1003.87304752456,2772.25603895415,1201.06457245918,480.840813440588,19.99625,865.944691182697,1677.75392995708,840.256640987916,398.508774371654,19.99625,1445.76738781477,3280.90868890015,1024.66924540081,569.563233198908
2003/10/17,0:00:00,12,21.8195833333333,778.721136805838,2072.03576958771,716.2632515217,380.861433533654,23.5333333333333,808.442836860496,2843.94217135396,990.260899460826,387.922821282349,23.5333333333333,884.828096621329,2740.00395396967,1192.60785112841,486.919965845987,23.5333333333333,881.40615166877,1670.4506343238,834.952502980199,387.682986859596,23.5333333333333,1268.30859320892,3271.87634662927,1034.39181834444,569.076720354806
2003/10/18,0:00:00,12,23.8570833333333,768.733149599359,2030.47281352226,731.28567541336,378.012045435167,26.61875,831.819316694098,2760.21714982324,1042.22982339113,396.428819931555,26.61875,1041.61564208784,2673.94293219858,1168.20900090859,511.439457962544,26.61875,868.23049707516,1647.19165559497,838.569831421908,382.826807242752,26.61875,1533.92682837583,3232.98297906258,1039.12310121582,584.30577653976
2003/10/19,0:00:00,12,24.2891666666667,754.691669906209,1987.11643771958,745.494608687144,376.751600665089,26.8533333333333,903.979140879433,2661.72697078205,1087.94960746079,407.123955823052,26.8533333333333,1273.45348148862,2594.41453342006,1126.98028388304,536.226711414329,26.8533333333333,825.894072504859,1619.7172467135,844.596155232882,380.717054194932,26.8533333333333,1926.51249278134,3159.77298979733,1033.02158376832,601.796257673911
2003/10/20,0:00:00,12,26.0254166666667,801.388547978351,1937.13252580238,757.592150698183,380.749924444443,27.8383333333333,1102.05310926921,2546.76453108392,1119.35897451039,423.975588717843,27.8383333333333,1605.40655175522,2506.11710114204,1071.90907299486,562.036730567705,27.8383333333333,770.428995245963,1590.72698051852,848.960004452321,382.188662600331,27.8383333333333,2387.8721034748,3069.0645986243,1012.25144123619,618.350918243833
2003/10/21,0:00:00,12,24.9116666666667,788.840909099845,1901.625257612,758.09833924142,382.006929970735,26.8258333333333,1202.65335637483,2446.07129983059,1131.98190017667,439.063240519699,26.8258333333333,1889.56209074252,2418.60619143948,1021.81250689227,582.214259001794,26.8258333333333,720.051202344674,1568.25342018057,843.507088676492,382.559186251823,26.8258333333333,2822.87795662948,2989.91812432344,975.85635416509,633.120977631568
2003/10/22,0:00:00,12,25.0383333333333,770.225538554202,1875.19853006568,750.211662559341,384.057282733374,27.2041666666667,1325.77980655244,2351.92658270779,1127.55844238121,457.06839357641,27.2041666666667,2098.90074536804,2338.11603140007,984.324038267087,597.18335841657,27.2041666666667,690.628810085729,1543.94301495452,829.251162925252,385.151830861314,27.2041666666667,3026.17415251865,2957.86687794331,936.529911835044,642.989813285018
2003/10/23,0:00:00,12,24.6025,733.539110262114,1857.08464023271,736.21704218903,385.165043823011,26.6291666666667,1374.6061571788,2278.24471219279,1111.8732315486,472.231271588656,26.6291666666667,2199.79055068968,2297.73435080601,953.657299112052,610.660640933281,26.6291666666667,662.662416895364,1524.1600703649,805.59944037697,388.57720065655,26.6291666666667,3041.15563502108,2996.48095828184,897.542179923815,654.224363429633
2003/10/24,0:00:00,12,22.72,715.283845275269,1846.94542051819,719.628523230021,381.442796869723,23.8925,1293.11197016363,2245.27568468354,1091.93514705683,475.185212409511,23.8925,2026.35024664478,2293.74609947897,932.486233100053,611.022995950134,23.8925,630.757552507076,1509.80294603829,774.065384997694,392.983560745805,23.8925,2793.48498684454,3038.99897595769,882.110468080978,655.355722036382
2003/10/25,0:00:00,12,18.8683333333333,736.108170428756,1848.05493642216,704.087378897327,370.432219374895,19.5679166666667,1265.52763566881,2246.77943255722,1069.18816985321,464.588289812857,19.5679166666667,1904.30596124396,2314.09579262171,910.348112040914,595.840219485239,19.5679166666667,639.141114847328,1491.89546015164,733.553853363464,401.558856091666,19.5679166666667,2505.78569772442,3074.66282726881,874.79011814592,642.502989682915
2003/10/26,0:00:00,12,18.252,766.497010184556,1850.97972510021,689.358746103539,359.140681753722,19.7888,1236.80672123381,2253.21530294036,1045.61377941306,455.227691201086,19.7888,1818.47112910375,2339.84046218319,888.468054065658,578.831259343826,19.7888,625.27166791132,1474.2557120443,695.949064678801,405.611104028184,19.7888,2318.91687867302,3110.03947717411,864.925996814282,624.967774368277
2003/10/27,0:00:00,12,17.6145833333333,801.024772519554,1854.84997035697,675.483212667248,347.631824242007,20.1870833333333,1198.08443461075,2260.71479757582,1021.15549817004,447.551373120886,20.1870833333333,1729.42964750998,2366.62897917256,866.57216587122,563.450244042369,20.1870833333333,623.917809120561,1461.42719525613,664.914832741426,404.107019260361,20.1870833333333,2150.05891961326,3144.12929744196,855.976877636128,607.948491908132
2003/10/28,0:00:00,12,20.17125,819.197791452,1855.19764762092,659.23684077505,340.652498384647,20.7754166666667,1150.80004274397,2266.86487431006,995.787475020587,442.098723588947,20.7754166666667,1620.68574592841,2392.51254113886,844.592092486025,551.241890609845,20.7754166666667,619.911451267872,1446.73339805872,636.111760928322,403.009740074756,20.7754166666667,1926.20342841496,3169.74408106202,856.234738903948,596.475654176832
2003/10/29,0:00:00,12,20.73,827.674309766835,1854.75268568092,642.536511493267,335.158511011587,23.2491666666667,1061.23386966994,2258.21096666245,969.952031998761,445.560601550025,23.2491666666667,1455.66853186391,2413.38638847717,822.70725690507,545.838236720707,23.2491666666667,665.848802554766,1419.1988226402,604.745772152366,408.857421799752,23.2491666666667,1723.43352185616,3178.50716102966,871.44696237012,593.5054599021
2003/10/30,0:00:00,12,20.2966666666667,836.452538061564,1855.93318250762,626.043728244176,329.184130155094,21.4154166666667,1012.46639767916,2255.94725045403,944.219742075659,442.378316483599,21.4154166666667,1310.40306449421,2432.91706685172,801.779405520056,538.339251327771,21.4154166666667,673.326576736548,1405.58126105957,581.911554716258,403.862092454245,21.4154166666667,1480.21735919367,3188.38005137628,885.896418123501,585.946817255312
2003/10/31,0:00:00,12,21.5433333333333,834.314017973176,1852.66685001777,609.384079890988,326.211056297461,21.9245833333333,962.855388383258,2249.98929161472,919.250729879104,440.984272292623,21.9245833333333,1160.97032230498,2449.70789039842,782.680897935204,532.028752082576,21.9245833333333,679.760693579033,1391.93675255833,561.245877993717,399.866269608157,21.9245833333333,1279.15582120904,3193.49854316172,900.84896423497,579.75652990105
2003/11/1,0:00:00,12,24.05,807.780360231969,1834.76011883823,593.597112793015,330.04815784386,23.8254166666667,883.492986919981,2226.67530464517,896.851553599453,446.468149943242,23.8254166666667,1023.77401167999,2457.63648907985,766.509095138726,527.296002207907,23.8254166666667,670.88526240894,1377.43837705947,542.67793587556,396.654865322398,23.8254166666667,1210.93551975055,3179.18270864578,912.345316582931,576.303207359513
2003/11/2,0:00:00,12,25.9033333333333,829.242506953699,1803.0271530345,578.691153351404,339.418086732189,24.50375,820.091535437591,2190.3020414978,877.473042541395,453.741547993619,24.50375,950.633685519434,2445.48598735327,754.584783988579,526.460531201868,24.50375,660.659738796966,1365.36111899977,526.837210837289,392.183645329135,24.50375,1295.73242298423,3146.9010261944,911.549050034972,575.276651642624
2003/11/3,0:00:00,12,24.5308333333333,786.340243312886,1779.89910619485,567.790853352953,343.4282508275,22.4770833333333,787.094845361242,2166.75093049908,858.23426833019,452.228748952319,22.4770833333333,889.263631684993,2430.86754080323,744.316808152175,518.890377777651,22.4770833333333,647.363609393676,1351.29740070102,513.628483846675,388.226910437961,22.4770833333333,1410.13199293332,3114.27527086335,895.351831586202,574.601356038485
2003/11/4,0:00:00,12,24.634347826087,729.310739092122,1761.22313255831,560.894343925222,346.488261667675,22.4952173913043,764.236136296273,2144.11607363601,839.912647602265,450.205131218504,22.4952173913043,868.213794019681,2417.05792920785,734.014518076936,508.979822109984,22.4952173913043,639.640661714327,1336.08033869231,502.835718951574,383.950463025006,22.4952173913043,1370.21953030584,3105.29872748029,874.31977556354,563.802139264639
2003/11/5,0:00:00,12,22.63625,684.049425659355,1752.92872710788,554.717317249856,343.217197815772,22.0954166666667,751.393660960708,2124.34423530327,822.185747180244,446.27192442378,22.0954166666667,876.606987061668,2409.14989196654,722.284668458661,495.79090309686,22.0954166666667,675.743446618839,1338.8217407899,493.169120063324,369.399307760669,22.0954166666667,1344.71159684443,3101.34241955557,851.311516152944,553.043891062902
2003/11/6,0:00:00,12,22.4795833333333,649.867018910793,1744.59575845858,550.828262608112,338.828596246792,22.3983333333333,740.381341059643,2103.0392094094,806.128318325283,442.564966284973,22.3983333333333,871.567485547835,2385.94780489762,716.780824060437,487.793894055583,22.3983333333333,709.798602667914,1343.44806076264,483.11553785595,356.466645321193,22.3983333333333,1301.25559896661,3092.9679385924,825.711651762799,546.195519344975
2003/11/7,0:00:00,12,22.065,631.63405456142,1735.39239716214,548.748239973893,332.933444132589,20.9666666666667,746.904066764362,2091.54342778865,790.042615350013,434.385438503298,20.9666666666667,875.128989848586,2363.01987628143,712.83652638807,478.376959152293,20.9666666666667,713.298811050026,1341.75558684569,473.824020084291,349.184582053888,20.9666666666667,1246.28826433741,3085.54110177656,799.494116788652,540.16723300421
2003/11/8,0:00:00,12,24.22375,608.130383034408,1711.50703676377,555.927645606465,330.326807196914,22.765,743.390126588545,2069.62235492541,777.804323285489,430.418920277503,22.765,880.20757680977,2338.44590486022,711.20427362658,469.384703530147,22.765,695.35133029664,1336.62787414301,465.943541183013,344.051619590798,22.765,1166.97130317733,3081.24275407072,774.301190868119,535.514254497617
2003/11/9,0:00:00,12,24.5291666666667,590.865885778368,1684.92965680893,567.424443687666,327.248771022022,23.3575,732.549985603712,2042.12834784938,768.798036997143,427.180117986283,23.3575,869.39458220677,2306.03694959232,714.198201888931,463.466917080131,23.3575,719.764438230541,1324.14174053513,458.617163270545,342.845951615748,23.3575,1124.63837015822,3072.87869415426,750.469936072908,538.740213765057
2003/11/10,0:00:00,12,24.06125,568.004464473326,1662.89903580142,577.289864729228,323.110420471752,24.8525,739.101712483305,2003.57317171608,763.984678603126,427.405853426378,24.8525,939.690716766838,2268.99741536783,717.445741022848,462.47279144244,24.8525,855.972945755685,1306.23682345239,448.880962560631,344.572744424888,24.8525,1124.42480447553,3055.69344706075,735.027349005485,543.769542575165
2003/11/11,0:00:00,12,22.0466666666667,567.356264718558,1651.70111944006,578.789184602356,316.182667005941,22.79625,738.574422758556,1979.58479532331,756.848449579157,421.736907387208,22.79625,910.096298546416,2249.21497885839,712.523297126557,457.354498579975,22.79625,874.062564262828,1294.37440110551,439.564298497014,342.759031250236,22.79625,1123.68705477541,3018.05824840151,732.92682274569,544.60740752957
2003/11/12,0:00:00,12,22.3675,568.687366500641,1640.00169301146,578.194889376681,310.614421084929,21.9366666666667,744.834689948985,1963.31386370395,747.655560141865,414.490527287517,21.9366666666667,897.602228602384,2245.48682154103,700.463856620693,447.076660119365,21.9366666666667,875.008591456258,1290.71050415064,429.601658088876,341.294594258801,21.9366666666667,1085.90970671891,2981.58775850961,735.504122454356,535.987829509856
2003/11/13,0:00:00,12,22.0129166666667,573.064405319977,1629.96774729734,574.417097555745,305.348260367224,22.3325,745.044874415016,1945.35647185351,738.687337296914,408.844040438357,22.3325,897.897978358306,2246.3192528563,685.933532286307,435.991685891951,22.3325,959.403939762574,1287.66498309228,417.37803205796,342.558263822,22.3325,1070.5957308355,2939.64463913282,744.093619305246,526.738091712214
2003/11/14,0:00:00,12,22.9941666666667,571.645015920763,1615.66733298379,569.774135213613,302.770484577608,23.56875,723.51863510968,1918.35475473481,731.891224313928,407.104902124738,23.56875,872.350946149696,2240.17159854585,669.992873851229,430.184895840562,23.56875,1053.37439614317,1280.54468936099,406.067830604856,342.81925847539,23.56875,1072.49036975499,2887.44725194849,762.75023152564,518.643748380781
2003/11/15,0:00:00,12,23.9225,561.978855168249,1595.70788745472,564.072514517316,302.919948714293,22.4345833333333,718.164775291182,1897.78965969584,722.809028316154,402.68316612611,22.4345833333333,851.015974887889,2232.59460853699,652.601993020418,424.712224800124,22.4345833333333,1168.52316307582,1283.93561487661,395.746605687506,343.181533504126,22.4345833333333,1091.46472141576,2831.50067661841,792.052178564021,511.886661182617
2003/11/16,0:00:00,12,24.7391666666667,564.521410175446,1570.05750935837,557.650993519616,305.384551147935,24.3708333333333,704.80055361539,1862.34680945001,717.355656891036,403.871020844912,24.3708333333333,836.758660176347,2218.36976199919,634.519893774712,422.908243542472,24.3708333333333,1258.17226499738,1300.21499941765,385.902696088024,343.217715834848,24.3708333333333,1083.48404818442,2784.21585017879,827.373203923509,505.793362684599
2003/11/17,0:00:00,12,25.8241666666667,601.295266390584,1538.35620751568,551.600304411202,310.483916387898,26.195,772.012572749739,1812.4794458358,713.708913272372,410.099591404487,26.195,941.108797294403,2197.63961926496,614.643072525914,427.837799404397,26.195,1404.09567032751,1309.0059878759,374.634878698977,343.890295202592,26.195,1195.91472714185,2733.27150531138,868.215304251793,504.956732780468
2003/11/18,0:00:00,12,22.8283333333333,594.769897899756,1522.15246008089,544.256874444236,308.164013569208,22.0475,769.646019533968,1793.77126100682,704.400250200156,403.631080026335,22.0475,897.137826607962,2191.15765894616,600.406205388607,422.206085939309,22.0475,1417.19239753854,1323.04750867061,365.504717639818,341.756572604308,22.0475,1143.24531724459,2705.60169386152,884.138450581266,494.145734560449
2003/11/19,0:00:00,12,22.3595833333333,590.392973111736,1510.75779899786,536.426764786275,304.950073074839,23.0445833333333,757.896597690195,1774.82341289418,695.7063085116,399.500358142601,23.0445833333333,852.183732128485,2178.62036613576,588.796465827533,419.772827252375,23.0445833333333,1418.89576783241,1347.77459723861,356.760552316708,339.844863872935,23.0445833333333,1110.69715624832,2662.03019820399,901.038082968028,487.779151459052
